URL,Organization ID,Year submitted,Organization_Name,Organization Website,EIN,Zip,Charity Navigator URL,Link to NTEE code,NTEE Type,TAGS/Indicators,twitter,instagram,facebook,org_type,project_image,project_video,org_summary,areas_impacted,Project IDs,Organization ID
http://maker.good.is/myLA2050play/projects/artsandfitness.html,2014106,2014,Will & Company,http://www.willandcompany.com,954215225,91401,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954215225,GET CODE,,0,http://www.twitter.com/willandcompany,http://www.instagram.com/willandcompany,http://www.facebook.com/artsandfitness,Nonprofit,,,Will & Company is a non-profit that produces theater for social change at the grassroots level in Los Angeles.,South LA,4102105,2014106
https://activation.la2050.org/play/kounkuey-design-initiative/,2018058,2018,Kounkuey Design Initiative,"http://kounkuey.org,http://lurnetwork.org",900599471,90048,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=900599471,GET CODE,,"Environmental Quality, Social Connectedness: Public space, Underserved communities","[""@Kounkuey"",""@LURNetwork""]","[""@kounkuey"",""@lurnetwork""]",www.facebook.com/Kounkuey/,Nonprofit,https://activation.la2050.org/play/kounkuey-design-initiative/kounkuey-design-initiative.jpg,https://www.youtube.com/watch?v=50O1szspYcg,"KDI is a design + community development nonprofit that partners with residents in underserved neighborhoods to create public spaces that meet priority needs, build equity + help communities thrive.","[""Central LA"",""East LA"",""San Fernando Valley"",""South LA"",""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)"",""LAUSD""]",8102058,2018058
https://activation.la2050.org/learn/data-360/,2018033,2018,Data 360,http://data360.solutions,813780149,0,,,,"Education, Income and Employment: Career readiness, Education, Technology, Underserved communities, Youth",@data360me,0,https://www.facebook.com/data360solutions/,Forprofit,https://activation.la2050.org/learn/data-360/data-360.jpg,0,We expand people's possibilities by empowering people to create a new future with data and technology.,"[""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",4102106,2018033
https://challenge.la2050.org/entry/helping-l-a-live-healthier-one-taco-at-a-time!,2016063,2016,Dear Mama,dearmamala.wixsite.com/dearmama,,,,,,"Healthy foods, Community health, Public health",DearMamaLA,dearmamala,dearmamala,Forprofit,1708382065741-team91.jpg,0,"Dear Mama provides the L.A. community with affordable, healthy alternatives to animal-based products, while providing education and empowerment on healthy living and aid to the community.","[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""South Bay"",""Gateway Cities"",""Antelope Valley"",""County of Los Angeles"",""City of Los Angeles"",""LAUSD""]",,2016063
http://maker.good.is/myLA2050connect/projects/SNAC.html,2014108,2014,WomenShelter of Long Beach,www.womenshelterlb.org,951644058,90832,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=951644058,GET CODE,,0,https://twitter.com/womenshelterlb,,https://www.facebook.com/womenshelterlb,Nonprofit,,,"WomenShelter of Long Beach seeks to eliminate domestic violence through compassionate intervention, education, and personal empowerment.",Other:,4102107,2014108
http://maker.good.is/myla2050live2015/projects/Composthubs.html,2015107,2015,L.A. Compost and Kiss the Ground,http://www.lacompost.org,461134852,90291,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=461134852,GET CODE,,"Sustainability, Green space, Composting",www.twitter.com/LACOMPOST www.twitter.com/kissthegroundCA,www.instagram.com/lacompost www.instagram.com/kissthegroundca/,www.facebook.com/L.A.CompostCA www.facebook.com/kissthegroundCA,Nonprofit,,,"LA Compost equips and empowers people to create their own green spaces.
 Kiss the Ground inspires and advocates for the restoration of soil worldwide.","Central LA,East LA,San Gabriel Valley,San Fernando Valley,South LA,Westside,South Bay,Antelope Valley,County of Los Angeles (countywide),City of Los Angeles (citywide),LAUSD",5102164,2015107
http://maker.good.is/myla2050live2015/projects/ownyourhealthDharma.html,2015048,2015,Dharma Health Institute,www.dharmahealthinstitute.com,954116679,90036,,,,"Lifelong wellness, physical/mental wellbeing",https://twitter.com/DharmaHealthLA,www.instagram.com/dharmahealthinstitute,www.facebook.com/dharmahealthinstitute,Forprofit,,,"DIY Girls’ mission is to increase girls’ interest in technology, engineering and making through hands-on educational experiences that promote girls’ early exploration with technology, self-confidence and support aspiration to careers in STEM.","Westside,South Bay,County of Los Angeles (countywide)",,2015048
http://maker.good.is/myLA2050create/projects/peace.html,2014109,2014,World Peace One,http://worldpeaceone.com,800240205,33062,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=800240205,GET CODE,,0,,,https://www.facebook.com/worldpeaceone,Nonprofit,,,World Peace One drives global awareness of peace and the environment through music and education to help people transform their communities,"Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside",4102108,2014109
https://activation.la2050.org/live/l-a-kitchen/,2018059,2018,L.A. Kitchen,http://www.lakitchen.org/,461639779,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=461639779,GET CODE,,"Health, Income and Employment, Environmental Quality: Community health, Healthy food, Job training, Training and development, Public space, Sustainability",@thelakitchen,@thelakitchen,https://www.facebook.com/thelakitchen/,Nonprofit,https://activation.la2050.org/live/l-a-kitchen/l-a-kitchen.jpg,https://vimeo.com/262575721,"L.A. Kitchen works to combat hunger, food waste and recidivism, by reclaiming food that would otherwise go to waste to supply fresh meals to Angelenos and providing culinary job training.","[""Central LA"",""East LA"",""South LA""]",8102059,2018059
http://maker.good.is/myla2050/projects/RovingRioVistasLA.html,2013110,2013,L.A. River Revitalization Corporation,www.larivercorp.com,272245545,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=272245545,GET CODE,,Social Connectedness,,,,Nonprofit,http://maker.good.is/myla2050/projects/RovingRioVistasLA.html,,"<p>The L.A. River is at the heart of our vision is to make Los Angeles a cleaner, greener, and more connected community. We transform the LA River in order to improve peopleâ€™s lives by carrying out sustainable land use projects, advocating for river-friendly public policy, and programs for community benefit.<p>
 
 
 
 
 
 <p>We work to improve the quality of life for Angelenos in four key areas:<p> 
 
 
 <p> â€¢ Create social and economic value along the LA River<p> 
 
 
 <p> â€¢ Connect neighborhoods to the LA River and accelerate the corridorâ€™s role as an alternative transport route <p> 
 
 
 <p> â€¢ Bring people to the LA River for recreation, community space, and public gatherings<p> 
 
 
 <p> â€¢ Enhance the river channel and advance habitat restoration by incorporating green infrastructure improvements.<p> 
 
 
 
 
 
 <p>Some recent achievements include:<p>
 
 
 <p> â€¢ Led the development of the first major philanthropic investment on the LA River with an iconic cable-stay pedestrian-equestrian-bicycle bridge in North Atwater, creating a new destination on the LA River (to break ground this summer)<p> 
 
 
 
 
 
 <p> â€¢ Secured a $13.3 million commitment to the community from NBC Universal to create LA River bike path connecting a key stretch from Griffith Park to Studio City by spearheading a coalition of environmental and cycling non-profits<p> 
 
 
 
 
 
 <p> â€¢ Championed a broad-based coalition of public, philanthropic, private and non-profit partners to promote LA River Greenway 2020 campaign â€“ a continuous recreational greenway for public benefit along all 51 miles of the LA River <p> 
 
 
 
 
 
 <p> â€¢ Facilitated the funding to open the Elysian Valley Community Garden<p> 
 
 
 
 
 
 <p> â€¢ Raised $10,000 on Kickstarter to host the first-ever L.A. River Bike-in Movie Theater in April<p>",,,2013110
https://challenge.la2050.org/entry/audio-theatre-2-0-an-it-platform-for-audience-engagement-and-student-creativity,2016119,2016,L.A. Theatre Works,www.latw.org,,,,,,"Youth, Education, Arts and culture vitality, creative industry, technology",LATheatreWorks,LATheatreWorks,latheatreworks,Nonprofit,6518565165741-team91.jpg,https://www.youtube.com/embed/N5d8kpPSzG4?rel=0&amp;showinfo=0,"LATW records great performances of important plays, using new technologies to make world-class theatre accessible to the widest possible audience and to expand the use of theatre as a teaching tool.","[""County of Los Angeles"",""LAUSD""]",,2016119
https://challenge.la2050.org/entry/musicworks-connecting-music-industry-pros-to-underserved-kids-for-social-transformation,2016120,2016,L.A. Works,laworks.com,954329727,90065,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954329727,GET CODE,,0,LAWorksNow,laworks,laworksnow,Nonprofit,1369152355741-team90.png,https://www.youtube.com/embed/rDnYXMVy1xo?rel=0&amp;showinfo=0,"L.A. Works empowers Angelenos to address critical social issues by recruiting, managing, and training volunteers for nonprofit organizations, schools, and government agencies.","[""County of Los Angeles""]",,2016120
http://maker.good.is/myla2050connect2015/projects/LAWorks.html,2016120,2015,L.A. Works,www.LAWorks.com,954329727,90065,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954329727,GET CODE,,0,www.twitter.com/LAWorksNow,www.instagram.com/LAWorksnow,www.facebook.com/LAWorks,Nonprofit,,,L.A. Works empowers Angelenos to address pressing social issues through volunteerism and community collaborations.,"County of Los Angeles (countywide),City of Los Angeles (citywide),LAUSD",5102165,2016120
http://maker.good.is/myla2050/projects/LACYBCommunitySafety.html,2013111,2013,LA CAUSA (Los Angeles Community Advocating for Unity Social Justice and Action),lacausainc.org,320150097,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=320150097,GET CODE,,Public Safety,,,,Nonprofit,http://maker.good.is/myla2050/projects/LACYBCommunitySafety.html,,"LA CAUSA YouthBuild is regarded as the organization that transformed the perception that the lives of the youth it serves from a deficit based perspective (identifying the things they lack such as income, healthy food, education, employment) to an asset based population (passionate, conceptual thinkers, willing, and determined) that can overcome the challenges of life. It's asset based thinking model has been adopted nationally by YouthBuild USA and many other programs. 
 
 
 LA CAUSA has empowered young leaders since 2005, allowing them the opportunity to go to post secondary education, start their own non-profits, and become gainfully employed in a variety of jobs whereas, as new students in LA CAUSA they were young adults with no high school diplomas and limited job skills. We have served thousands of youth over a very limited time.
 
 
 The organization was recognized by former Secretary of Labor of the Western United States opening of the United We Serve initiative of volunteerism by President Obama in 2010. LA CAUSA has long focused on empowering our youth to volunteer as an AmeriCorps designated site and countless projects to ""green"" East LA and build gardens and healthy eating and living opportunities. With that our organization continues to be progressive and promote challenging learning models including a mental toughness curriculum designed to prepare our youth for the world outside of our walls.
 
 
 Recognized as one of unincorporated East Los Angeles's only youth services group. The opportunities and resources in the community are relatively limited while showing significant positive outcomes.",,,2013111
http://maker.good.is/myla2050/projects/saladbowl.html,2013112,2013,LA CAUSA YouthBuild,www.lacausainc.org,320150097,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=320150097,GET CODE,,Health,,,,Nonprofit,http://maker.good.is/myla2050/projects/saladbowl.html,,"LA CAUSA YouthBuild is regarded as the organization that transformed the perception that the lives of the youth it serves from a deficit based perspective (identifying the things they lack such as income, healthy food, education, employment) to an asset based population (passionate, conceptual thinkers, willing, and determined) that can overcome the challenges of life. Its asset based thinking model has been adopted nationally by YouthBuild USA and many other programs. 
 
 
 
 
 
 LA CAUSA has empowered young leaders since 2005, allowing them the opportunity to go to post secondary education, start their own non-profits, and become gainfully employed in a variety of jobs whereas, as new students in LA CAUSA they were young adults with no high school diplomas and limited job skills. We have served thousands of youth over a very limited time.
 
 
 
 
 
 The organization was recognized by former Secretary of Labor of the Western United States opening of the United We Serve initiative of volunteerism by President Obama in 2010. LA CAUSA has long focused on empowering our youth to volunteer as an Americorps designated site and countless projects to ""green"" East LA and build gardens and healthy eating and living opportunities. With that our organization continues to be progressive and promote challenging learning models including a mental toughness curriculum designed to prepare our youth for the world outside of our walls.
 
 
 
 
 
 More recently, LA CAUSA partnered with The California Endowment and implemented the PALOMA Project, a project that focused on researching food accessibility within East Los Angeles, specifically Boyle Heights. During this run of the program, the youth and program directors partnered with local corner store ownerâ€™s to assess the accessibility of fresh fruits and vegetables within the surrounding community, along with addressing the store owners and community economic challenges, healthy eating options and beautification projects. 
 
 
 
 
 
 LA CAUSA is recognized as one of unincorporated East Los Angeles's only youth services group. The opportunities and resources in the community are relatively limited while showing significant positive outcomes",,,2013112
http://maker.good.is/myla2050/projects/LACI.html,2013113,2013,LA Cleantech Incubator / Clean Tech LA,http://laincubator.org,454998717,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=454998717,GET CODE,,Income & Employment,,,,Nonprofit,http://maker.good.is/myla2050/projects/LACI.html,,"<p>CTLA: Created by the Mayor in 2009, CTLA is partnership of the regionâ€™s most important institutions dedicated to making Los Angles a huge green economy. Today, LA is the second largest green economy in the US, is the largest market for EVs and solar in the country, has more cleantech startups than any other region in the country, and is leading the way in renewable energy generation.</p>
 
 
 
 
 
 <p>LACI: In just 18 short months, LACI has created a vibrant cleantech innovation ecosystem that has spawned 14 new cleantech companies, attracted partnerships with industry/academia, and finalized the funding and planning for the $40M La Kretz Innovation Campus in the Cleantech Corridor.</p>",,,2013113
http://maker.good.is/myla2050/projects/FoundLA.html,2018060,2013,LA Commons,http://www.lacommons.org,954302067,90015,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954302067,GET CODE,,Social Connectedness,,,,Nonprofit,http://maker.good.is/myla2050/projects/FoundLA.html,,"Since programming activities began in 2003, LA Commons has developed grass-roots projects and initiatives in 10 low-income neighborhoods: MacArthur Park, Koreatown, Expo Park, Chinatown, Mid-City, Sylmar, East Hollywood, Palms, Leimert Park and Highland Park. These programs have brought together 70 artists and 400 youth, along with 3825 community members in an innovative process of grass roots artistic and cultural discovery. 
 
 
 Now in our tenth year, we have grown from a small to a mid-size arts organization with one full time executive director and four part-time staff. Over the past several years, LA Commons has developed a robust neighborhood tour program, Trekking LA, to leverage the rich content generated in our community arts projects; received contracts with the MTA and Community Redevelopment Agency (CRA-LA) and funding from The California Endowment, James Irvine Foundation, and Annenberg Foundation; and created partnerships with UCLA Department of Urban Planning, City Council offices, GOOD Magazine, Sony, and dozens of community-based non-profits. In recognition of the important role played by the organization, Executive Director Karen Mack has been appointed to two city commissions and various boards.",,,2018060
https://activation.la2050.org/connect/la-commons-a-project-of-community-partners/,2018060,2018,"LA Commons, a project of Community Partners",www.lacommons.org,954302067,90015,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954302067,GET CODE,,"Arts and Cultural Vitality, Housing, Social Connectedness: Arts and culture, Affordable housing, Neighborhood councils, Underserved youth",@lacommons,@lacommons,lacommons,Nonprofit,https://activation.la2050.org/connect/la-commons-a-project-of-community-partners/la-commons-a-project-of-community-partners.jpg,https://www.youtube.com/watch?v=mNrTZHODsQI,LA Commons facilitates artistic processes that engage diverse communities in creating highly visible art projects that tell dynamic neighborhood stories and connect residents more deeply to LA.,"[""Central LA"",""East LA"",""San Fernando Valley"",""South LA"",""Westside""]",8102060,2018060
https://activation.la2050.org/connect/la-compost/,2018061,2018,LA Compost,lacompost.org,461134852,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=461134852,GET CODE,Educational Institutions and Related Activities,"Environmental Quality, Social Connectedness: Ecosystems, Sustainability, Public space Volunteerism",@lacompost,@lacompost,@l.a.compostCA,Nonprofit,https://activation.la2050.org/connect/la-compost/la-compost.jpg,https://youtu.be/QeunrIbUzt0,LA Compost works alongside a growing network of community members and stakeholders to develop social and physical infrastructure for cohesive composting communities.,"[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",8102061,2018061
https://challenge.la2050.org/entry/building-community-and-reducing-organic-waste-via-community-compost-hubs-throughout-la-county,2018061,2016,LA Compost,lacompost.org,461134852,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=461134852,GET CODE,Educational Institutions and Related Activities,"Sustainability, Green industry, Public Space",LACOMPOST,L.A.CompostCA,lacompost,Nonprofit,4893873855741-team90.jpg,https://www.youtube.com/embed/QgGAt5V-g8k?rel=0&amp;showinfo=0,L.A. Compost is a sustainable movement that promotes healthy conscious communities through the creation of community supported compost hubs throughout Los Angeles.,"[""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""County of Los Angeles""]",,2018061
https://challenge.la2050.org/entry/la-derby-dolls-promoting-social-and-emotional-support-through-womens-team-sports,2016121,2016,LA Derby Dolls,derbydolls.com,,,,,,#N/A,laderbydolls,laderbydolls,laderbydolls,Nonprofit,9914449755741-team91.jpg,https://www.youtube.com/embed/DLg3R9NTcNc?rel=0&amp;showinfo=0,"The LA Derby Dolls is a women’s banked track roller derby league and community that promotes women’s empowerment, athletics, and social connectedness.","[""East LA"",""County of Los Angeles"",""City of Los Angeles""]",,2016121
https://activation.la2050.org/connect/la-forward/,2018062,2018,LA Forward,https://www.losangelesforward.org/,954781974,90747,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954781974,GET CODE,,"Social Connectedness: Underserved communities, Media",LosAngelesFwd,LAForward,https://www.facebook.com/LosAngelesForward/,Nonprofit,https://activation.la2050.org/connect/la-forward/la-forward.jpg,https://youtu.be/iK1p6nJf5bg,"LA Forward connects Angelenos with the organizers, policy experts, and coalitions based in disadvantaged communities in order to build a movement for a just, democratic, and sustainable Los Angeles.","[""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",8102062,2018062
http://maker.good.is/myLA2050create/projects/LAPerformance.html,2014056,2014,Los Angeles Performance Practice,www.LosAngelesPerformancePractice.org,272756584,90027,,,,0,twitter.com/LAPerformance,instagram.com/welikeitnew,https://www.facebook.com/LosAngelesPerformancePractice,Forprofit,,,LAPP is a producing organization and artists’ network dedicated to supporting the unique contemporary performance community of Los Angeles.,"Central LA,Other:",,2014056
http://maker.good.is/myla2050learn2015/projects/LAMakerspace.html,2015108,2015,LA Makerspace,www.lamakerspace.com,954116679,91615,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954116679,GET CODE,,0,https://twitter.com/LAMakerspace,N/A,www.facebook.com/LAMakerspace,Nonprofit,,,"LA Makerspace is a community-based organization whose mission is to foster innovation among Angelenos by offering increased access to new opportunities in STEAM (science, technology, engineering, arts, mathematics).","Central LA,East LA,South LA,County of Los Angeles (countywide),City of Los Angeles (citywide),LAUSD",5102168,2015108
https://challenge.la2050.org/entry/off-peak-podcast,2016122,2016,LA Metro,www.metro.net,,,,,,#N/A,metrolosangeles,losangelesmetro,metrolosangeles,Government,2545821265741-team91.png,0,"LA Metro is a multimodal mobility agency that transports 1.4 million passengers daily on bus, light rail, heavy rail, bus rapid transit.","[""County of Los Angeles""]",,2016122
https://challenge.la2050.org/entry/la-plaza-historic-paseo-walkway-downtowns-first-historic-pedestrian-pathway!,2016123,2016,LA Plaza de Cultura y Artes,www.lapca.org,,,,,,#N/A,LAPlazaLA,LAPlazaLA,LAPlazaLa,Nonprofit,6510837105741-team89.jpg,https://www.youtube.com/embed/KlbjX6GafyI?rel=0&amp;showinfo=0,"LA Plaza de Cultura y Artes celebrates and cultivates an appreciation for the enduring and evolving influence of Mexican-American and Latino history, art & culture in Southern California.","[""Central LA"",""County of Los Angeles"",""City of Los Angeles""]",,2016123
https://challenge.la2050.org/entry/the-intern-project-slate-z-expansion,2016124,2016,LA Promise Fund,lapromisefund.org,,,,,,"Job training, mentorship, diversity, inclusion, education, income and employment, communities of color, volunteerism",LAPromiseFund,LAFund,lapromisefund,Nonprofit,4454572955741-team91.png,https://www.youtube.com/embed/cVxDjQi1ofo?rel=0&amp;showinfo=0,"The LA Promise Fund is a nonprofit organization dedicated to preparing Los Angeles students for success in college, career, and life.","[""South LA"",""County of Los Angeles"",""LAUSD""]",,2016124
https://challenge.la2050.org/entry/bringing-free-high-speed-internet-and-mobile-phone-service-to-low-income-families-in-los-angeles,2016066,2016,Drizzle Connect,blog.getdrizzle.com/la2050-challenge,,,,,,"social connectedness, underserved communities, poverty, financial management",get_drizzle,getdrizzle,none,Forprofit,4367473165741-team90.png,0,Drizzle enables low-income families to stay connected to their community and the world by allowing them to receive free mobile phone service and high-speed internet at home.,"[""San Gabriel Valley"",""County of Los Angeles""]",8102063,2016066
http://maker.good.is/myla2050/projects/LARiversideCC.html,2013115,2013,LA Riverside Country Club,lariversidecountryclub.com,270983281,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=270983281,GET CODE,,Environmental Quality,,,,Nonprofit,http://maker.good.is/myla2050/projects/LARiversideCC.html,,"<p>The individuals associated with the project have two avenues of connection and work together:</p>
 
 
 
 
 
 <p>1. Community activism in Elysian Valley. In this respect the core resident participants have worked together on several environmental issues. These include organize a large public response to environmental justice issues with air quality, doing work to identify and cause watershed violators to be permitted and improve their practices in the local area.</p>
 
 
 
 
 
 <p>2. Professional work on design concepts for appropriate landscape and built environments in the LA River region. The architects and artists on various conceptual plans for LA River centric projects.</p>
 
 
 
 
 
 <p>This project would synthesize relationships developed over several years between the members of the team by giving focus to an on-the ground experimental project.</p>",,,2013115
http://maker.good.is/myLA2050create/projects/would-works.html,2014110,2014,Would-Works,www.would-works.com,455552196,90026,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=455552196,GET CODE,,0,@WouldWorks1,@would_works,https://www.facebook.com/pages/WOULD-WORKS/216415171803596,Nonprofit,,,Would-Works CREATES opportunities for men and women living in poverty in Los Angeles to work for specific goals by CREATING quality products,"Central LA,East LA,South LA,Westside",4102109,2014110
http://maker.good.is/myla2050/projects/ArtsInfrastructure.html,2014048,2013,LA STAGE Alliance,www.LASTAGEAlliance.com,510183348,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=510183348,GET CODE,,Arts & Cultural Vitality,,,,Nonprofit,http://maker.good.is/myla2050/projects/ArtsInfrastructure.html,,"<p>LA STAGE Alliance has provided dozens of services and short-to-long term initiatives over our 30 year history. A few highlights include:</p>
 
 
 
 
 
 <p>1. The creation of the LA STAGE ARTS CENSUS, in partnership with TRG Arts, that is now the largest and most robust collective dataset of cultural patrons in LAâ€™s history with over four million unique households currently included.</p>
 
 
 
 
 
 http://www.laimyours.com/40804/what-is-up-with-la2050/2. The creation of the LA PatronManager CRM initiative, providing gold-standard corporate data technology services to arts organizations at zero cost, through a multi-pronged partnership with a for-profit technology firm (Patron Technology), a corporate foundation (Salesforce Foundation), private foundations (the James Irvine and Doris Duke Charitable Foundations), over 100 non-profit arts organizations, and a non-profit service organization (LA STAGE Alliance).</p>
 
 
 
 
 
 <p>3. The creation of LA STAGE Magazine in 2001, which moved online to become the award-winning LASTAGETimes.com in 2009. It is now guided by Editor-in-Chief Deborah Behrens and is the largest professional journalism outlet in Los Angeles dedicated specifically to in-depth, quality coverage of Los Angeles performing arts.</p>
 
 
 
 
 
 <p>4. The founding of the LA STAGE Warehouse Co-op, a 10,000 square foot shared materials facility for the LA theater community, saving LA theaters thousands of dollars a year and preventing the loss of tons of reusable materials (sets, props, costumes, equipment) that would otherwise be sent to landfills.</p>
 
 
 
 
 
 <p>5. The creation of the LA STAGE Ovation Awards, now in their 24th year, the highest-profile awards for excellence in theater on the West Coast. The Ovation Awards consider over 400 productions each year; celebrate over 150 nominees and 35 Ovation recipients at an annual black-tie ceremony, which is attended by 1300 leaders of the LA cultural community.</p>
 
 
 
 
 
 <p>6. Hosting the 2011 Theatre Communications Group Conference in Los Angeles â€“ the first time it had been to LA in its 50 year history â€“ bringing over 1,000 theater professionals from around the country to Downtown LA, in conjunction with the first ever RADAR LA international theater festival.</p>",,,2014048
https://challenge.la2050.org/entry/building-police-community-trust-in-compton-through-reform-and-accountability,2016125,2016,LA Voice,www.lavoice.org,954781974,90005,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954781974,GET CODE,,0,LA_Voice,LA-Voice-PICO-105379576176527/?fref=ts,l.a._voice,Nonprofit,8576563265741-team91.jpg,0,"LA Voice is an interfaith, multi-racial community organization with a mission to transform Los Angeles into a County that reflects the human dignity of all people, especially those in greatest need.","[""Compton""]",,2016125
http://maker.good.is/myla2050connect2015/projects/lavoice.html,2016125,2015,LA Voice,www.lavoicepico.org,954781974,90005,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954781974,GET CODE,,0,www.twitter.com/LA_Voice,www.instagram.com/l.a._voice,www.facebook.com/LA-Voice-PICO-105379576176527,Nonprofit,,,"LA Voice is an interfaith, multi-racial community organization that awakens people to their own power, training them to speak, act and work together to transform our city into one that reflects the dignity of all people.","Central LA,East LA,San Gabriel Valley,San Fernando Valley,South LA,Westside",5102169,2016125
http://maker.good.is/myla2050create2015/projects/lablaunch.html,2015109,2015,Lab Launch,www.lablaunch.org,471621472,91016,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=471621472,GET CODE,,0,www.twitter.com/lablaunch,,www.facebook.com/lablaunch,Nonprofit,,,"Lab Launch’s mission is to enable the scientists and entrepreneurs of Los Angeles to develop their ideas in affordable, high-quality lab facilities, with access to services and a supportive innovation community to accelerate their success.","San Gabriel Valley,County of Los Angeles (countywide),City of Los Angeles (citywide)",5102170,2015109
http://maker.good.is/myLA2050connect/projects/YOUTHSPEAKUP.html,2014111,2014,Youth Speak Collective,www.youthspeakmediasolutions.org,270126980,91340,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=270126980,GET CODE,,0,youthspeakup,youthspeakcollective,www.facebook.com/youthspeakcollective,Nonprofit,,,We pair up High School students with freelance working professionals to create great videos for nonprofits and businesses.,"Central LA,East LA,South LA,San Fernando Valley,South Bay,Westside",4102110,2014111
,2014113,2014,Anti-Defamation League - Pacific Southwest Region,,131818723,90025,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=131818723,GET CODE,,,,,,Nonprofit,,,"ADL fights anti-Semitism and all forms of bigotry, defends democratic ideals and protects civil rights for all.",,4102111,2014113
http://maker.good.is/myla2050play2015/projects/LACT.html,2015110,2015,LACT - Los Angeles Community Theatre,www.losangelescommunitytheatre.org,475244207,90031,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=475244207,GET CODE,,0,https://twitter.com/LACT2050,,https://www.facebook.com/Paul3930?fref=ts,Nonprofit,,,We build community through theatre.,City of Los Angeles (citywide),5102171,2015110
http://maker.good.is/myLA2050connect/projects/MassKnowtify.html,2014057,2014,MassKnowtify,http://www.massknowtify.com,463345611,90049,,,,0,http://www.twitter.com/MassKnowtify,,http://www.facebook.com/MassKnowtify,Forprofit,,,We provide a location-based alerting platform connecting citizens everywhere with relevant and timely information from local governments,"Central LA,East LA,South LA,San Gabriel Valley,San Fernando Valley,South Bay,Westside,Other:",,2014057
http://maker.good.is/myla2050/projects/FEM.html,2013117,2013,"Lambda Theta Nu Sorority, Incorporated",www.lambdathetanu.org,943292874,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=943292874,GET CODE,,Income & Employment,,,,Nonprofit,http://maker.good.is/myla2050/projects/FEM.html,,"As a non-profit organization we cater to the female youth through our programming. Through our philanthropy ""TIJERAS,"" cutting through to enhance education opportunities, we fundraise hundreds of dollars every year to donate to another non-profit organization which carries out this purpose on a grander scale. We also serve our community through our Annual Latina Youth Leadership Conferences that are targeted to middle and high school students. We offer these students workshops about A-G Requirements, resume building, networking, mental health, and student panels among many others. Overall our organization encourages students to pursue a higher education and we offer them the tools and support to do so.",,,2013117
https://challenge.la2050.org/entry/jose-dávila-public-art-project,2016126,2016,LAND (Los Angeles Nomadic Division),www.nomadicdivision.org,,,,,,0,nomadicdivision,NomadicDivision,nomadicdivision,Nonprofit,3334798155741-team90.jpg,0,"LAND presents museum-quality contemporary art for broad audiences to encounter in their everyday lives, enabling artists to work in nontraditional sites, expanding their creative practice & audience.","[""Central LA"",""East LA"",""South LA"",""Westside"",""County of Los Angeles"",""City of Los Angeles"",""LAUSD""]",,2016126
,2014114,2014,Aquarium of the Pacific,,330532354,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=330532354,GET CODE,,,,,,Nonprofit,,,"Our mission is to instill a sense of wonder, respect, and stewardship for the Pacific Ocean, its inhabitants, and ecosystems.",,4102112,2014114
